"SDG","SDG target","SDG indicator","Indicator Code","Indicator name","Geographical area code","Geographical area name","Year","Value","Time detail","Source","Footnote","Type of data","Units","Age group","Bounds","Frequency","Level/Status","Location","Type of reporting","Sex","SDG 6 Data portal level"
NA,NA,"6.2.1a",NA,"Sanitation, At least basic service",NA,"Haiti","2020",37.121734405138,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > At least basic service"
NA,NA,"6.2.1a",NA,"Sanitation, At least basic service",NA,"Falkland Islands (Malvinas)","2020",99.999998288698,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > At least basic service"
NA,NA,"6.2.1a",NA,"Sanitation, At least basic service",NA,"Montserrat","2020",89.097750587069,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1a Proportion of population using safely managed sanitation services > At least basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Jamaica","2015",18.372709,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Jamaica","2015",18.288537313629,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Jamaica","2015",63.33875325871,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Jamaica","2015",16.360813,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Jamaica","2015",14.266202149454,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Jamaica","2015",69.37298394512,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Jamaica","2015",17.269527,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Jamaica","2015",16.082970161378,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Jamaica","2015",66.647503138528,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Honduras","2016",4.704906,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Honduras","2016",14.962949784475,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Honduras","2016",80.332144278431,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Honduras","2016",6.5749998,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Honduras","2016",6.2179195881721,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Honduras","2016",87.207080835118,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Honduras","2016",5.7486615,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Barbados","2016",9.1774931,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Honduras","2016",10.08208573289,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Barbados","2016",2.3531566700802,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Honduras","2016",84.169252892493,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Barbados","2016",88.469350608369,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guyana","2018",10.288517,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"El Salvador","2018",3.7306643,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"El Salvador","2018",9.9960109418994,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guyana","2018",11.570448829022,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"El Salvador","2018",86.273324687726,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guyana","2018",78.141034330542,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"El Salvador","2018",2.2802224,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guyana","2018",15.863405,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"El Salvador","2018",5.3008386523452,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guyana","2018",8.7160632081772,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"El Salvador","2018",92.418938956871,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guyana","2018",75.420531390529,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"El Salvador","2018",2.6860125,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guyana","2018",11.771769,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"El Salvador","2018",6.6144070557383,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guyana","2018",10.811011457667,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"El Salvador","2018",90.699580384801,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guyana","2018",77.41722039251,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guatemala","2019",2.7739046,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Mexico","2019",5.4698277,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guatemala","2019",27.298861097999,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Mexico","2019",11.023163397992,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guatemala","2019",69.927234256639,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Mexico","2019",83.507008954229,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guatemala","2019",2.4000831,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Mexico","2019",2.3051374,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guatemala","2019",14.376965522434,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Mexico","2019",6.3105898754797,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guatemala","2019",83.222951401242,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Mexico","2019",91.384272652053,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Urban",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Mexico","2019",2.9240272,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Guatemala","2019",2.5816145,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Mexico","2019",7.232180452362,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Guatemala","2019",20.651967510278,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Mexico","2019",89.843792345653,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, Basic service",NA,"Guatemala","2019",76.766417913232,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"National",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Basic service"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Belize","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Ecuador","2020",5.3014803,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Dominican Republic","2020",54.131027,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Bolivia (Plurinational State of)","2020",52.134544,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Colombia","2020",63.122803,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Cuba","2020",0,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Haiti","2020",14.027562,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, No handwashing facility",NA,"Costa Rica","2020",4.9370747,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > No handwashing facility"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Belize","2020",11.313324484552,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Ecuador","2020",16.193881540485,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Dominican Republic","2020",12.917539962442,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Bolivia (Plurinational State of)","2020",25.971313187901,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Colombia","2020",5.376883268481,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
NA,NA,"6.2.1b",NA,"Hygiene, Limited service",NA,"Cuba","2020",13.619395627088,NA,"WHO, UNICEF",NA,NA,NA,NA,NA,NA,NA,"Rural",NA,NA,"6.2.1b Proportion of population with a handwashing facility with soap and water available at home > Limited service"
